,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,timestamp
571,Fri Jun 18 19:12:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",You get vaccine vaccines including flu shingles visit You longer need wait days vaccines Side effects vaccines given alone together More vaccine timing,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,JeffNC9,7272,1456,179,,COVID19,CDCgov,,"Syracuse, NY",2021-06-18 19:12:13+00:00
572,Fri Jun 18 19:12:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Governments, the World Health Organisation and NGOs around the world asked Pfizer to ensure that science will win, by letting go of saying that they own the life-saving vaccine recipe. Pfizer has responded by saying that they also own the words “science will win” (not kidding ™️) https://t.co/b9mn56vpuz",Governments World Health Organisation NGOs around world asked Pfizer ensure science win letting go saying life-saving vaccine recipe Pfizer responded saying also words science win kidding,"Sentiment(polarity=0.8, subjectivity=0.4)",0.8,0.4,en,0,0,LHumeSastre,33806,208,376,,,benphillips76,,,2021-06-18 19:12:52+00:00
573,Fri Jun 18 19:12:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","New COVID-19 Vaccines May Reach Out to T Cells, Not Just B Cells

#COVID19 vaccine developers could exploit newly discovered #SARSCoV2 proteins and create vaccines that activate T cells. Learn more: https://t.co/eKZS0QcIGP https://t.co/hLtmxiF0yJ",New COVID-19 Vaccines May Reach Out T Cells Not Just B Cells vaccine developers could exploit newly discovered proteins create vaccines activate T cells Learn,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,angryhacademic,23538,1618,3286,,COVID19,GENbio,,my mind,2021-06-18 19:12:54+00:00
574,Fri Jun 18 19:13:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",What we saw unfolding in india has now begun ravaging Uganda. And this will continue until vaccines are equitably available! I am struggling to make sense of the world these days. We learned a lot with India’s 2nd wave - those lessons should be broadly applicable. @IndiaCOVIDSOS https://t.co/w750DIQBqG,What saw unfolding india begun ravaging Uganda And continue vaccines equitably available I struggling make sense world days We learned lot Indias nd wave lessons broadly applicable,"Sentiment(polarity=0.23125, subjectivity=0.35625)",0.23125,0.35625,en,0,0,lekshmidhar,797,88,363,,,PrakashLab,,"Basel, Switzerland",2021-06-18 19:13:13+00:00
575,Fri Jun 18 19:13:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Which African country especially sub-Saharan has received adequate doses of #COVID19 vaccines? Have you bothered to establish why? Don't try to pass as very knowledgeable on these matters. Please be modest. @jane_aceng @DianaAtwine @ainbyoo @lindahNabusayi,Which African country especially sub-Saharan received adequate doses vaccines Have bothered establish Do n't try pass knowledgeable matters Please modest,"Sentiment(polarity=0.10833333333333334, subjectivity=0.5583333333333333)",0.10833333333333334,0.5583333333333333,en,0,0,JobMatua,39259,1221,731,,COVID19,OfwonoOpondo,,Uganda Africa(East Africa),2021-06-18 19:13:23+00:00
576,Fri Jun 18 19:13:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",Will aipac tell world Israel SOLD EXPIRED vaccines Palestinians could disastrous Palestinians making covid19 crisis far worse leading Palestinian deaths,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.7999999999999999)",-0.3333333333333333,0.7999999999999999,en,0,0,nvfqsh,2024,38,263,,,"itranslate123, AIPAC",, Malaysia,2021-06-18 19:13:25+00:00
577,Fri Jun 18 19:13:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare workers, 5 were fully vaccinated with 2 doses of mRNA vaccines too. That sparked infection across different units of the hospital. Delta is a problem.",But SinoVac issue though Unclear Calgary hospital infected healthcare workers fully vaccinated doses mRNA vaccines That sparked infection across different units hospital Delta problem,"Sentiment(polarity=0.0, subjectivity=0.6)",0.0,0.6,en,0,0,fermin771009,517874,1958,4736,,DeltaVariant,DrEricDing,,"Guadalajara, Mexico",2021-06-18 19:13:35+00:00
578,Fri Jun 18 19:13:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","As a father, you lead by example — set the right one for your family by finding a #COVID19 vaccine near you at https://t.co/WDBSkWT2fC. #WeCanDoThis https://t.co/mnHiFD6uk1",As father lead example set right one family finding vaccine near,"Sentiment(polarity=0.19285714285714284, subjectivity=0.46785714285714286)",0.19285714285714284,0.46785714285714286,en,0,0,youthdotgov,30000,938,455,,COVID19,ACFHHS,,"Washington, DC",2021-06-18 19:13:50+00:00
579,Fri Jun 18 19:13:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV",South Africa recorded new cases bringing total The Department Health also reported deaths bringing total,"Sentiment(polarity=0.04545454545454545, subjectivity=0.6515151515151515)",0.04545454545454545,0.6515151515151515,en,0,0,Makambas,12060,76484,1489,,coronavirus,SABCNews,,"Johannesburg, South Africa",2021-06-18 19:13:52+00:00
580,Fri Jun 18 19:13:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV",South Africa recorded new cases bringing total The Department Health also reported deaths bringing total,"Sentiment(polarity=0.04545454545454545, subjectivity=0.6515151515151515)",0.04545454545454545,0.6515151515151515,en,0,0,HerbertHamilton,5765,1102,2497,,coronavirus,SABCNews,,"Barberton, Mpumalanga",2021-06-18 19:13:53+00:00
581,Fri Jun 18 19:14:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",Dr Moeti head WHO Africa one best public health experts leaders I know Hers desperate request vaccines Africa We plead Germany UK lift patent restrictions urgently transfer technology enable production Africa,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333333333333333,0.45555555555555555,en,0,0,SuePlatt2,6431,81,420,,,globalhlthtwit,,,2021-06-18 19:14:02+00:00
582,Fri Jun 18 19:14:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🔊 A new collaboration between the @RockefellerFdn and @IFC_org will help lift whole communities out of energy poverty with #cleanenergy solutions. The collaboration will prioritize countries in Sub-Saharan Africa, where 70% of households are unelectrified.",A new collaboration help lift whole communities energy poverty solutions The collaboration prioritize countries Sub-Saharan Africa households unelectrified,"Sentiment(polarity=0.16818181818181818, subjectivity=0.42727272727272725)",0.16818181818181818,0.42727272727272725,en,0,0,daisyserem,245,264,279,,,"pierremejlak, RockefellerFdn, IFC_org",,,2021-06-18 19:14:07+00:00
583,Fri Jun 18 19:14:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I hope it's true that the PA will return almost expired vaccines to Israel.
Why would the PA help Israel by buying these vaccines? Israel has the duty to provide COVID19 vaccine to occupied Palestinians. https://t.co/X9dNTLNWlg",I hope 's true PA return almost expired vaccines Israel.Why would PA help Israel buying vaccines Israel duty provide COVID19 vaccine occupied Palestinians,"Sentiment(polarity=0.35, subjectivity=0.65)",0.35,0.65,en,0,0,MxRevenge1,148856,3691,3743,,,steketeh,,Cape Town ,2021-06-18 19:14:16+00:00
584,Fri Jun 18 19:14:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#FridayVaccineFacts: what is #BringingSummerBack?

Bring Summer Back is a fun, flexible, community-centered approach to providing safe and effective COVID-19 vaccines to those 12+ in NC. 

Learn more at https://t.co/CB9eQr5aVp https://t.co/k4XUcmgKpY",Bring Summer Back fun flexible community-centered approach providing safe effective COVID-19 vaccines NC Learn,"Sentiment(polarity=0.35, subjectivity=0.375)",0.35,0.375,en,0,0,NC_Governor,6745,171035,18,,"FridayVaccineFacts, BringingSummerBack",ncdhhs,,"North Carolina, USA",2021-06-18 19:14:24+00:00
585,Fri Jun 18 19:14:38 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","This is happening now. We knew this was coming and have had months to scale up production. 

It's very difficult not to see lack of urgency in producing vaccines as profit over lives that could be saved. It's callous, cruel even, and will have profound inter-generational impact.",This happening We knew coming months scale production It 's difficult see lack urgency producing vaccines profit lives could saved It 's callous cruel even profound inter-generational impact,"Sentiment(polarity=-0.47222222222222227, subjectivity=1.0)",-0.47222222222222227,1.0,en,0,0,Allatsea4,10206,1897,1717,,,SivaThambisetty,,"London, England",2021-06-18 19:14:38+00:00
586,Fri Jun 18 19:15:01 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","#COVID19 | Recovery rate now stands at 96% and India is witnessing a downward trend in active cases: Health Ministry 

https://t.co/57WPudsu9r",Recovery rate stands India witnessing downward trend active cases Health Ministry,"Sentiment(polarity=-0.13333333333333333, subjectivity=0.6)",-0.13333333333333333,0.6,en,0,0,viralvideovlogs,762504,6856,4582,,COVID19,JagranEnglish,,കേരളം,2021-06-18 19:15:01+00:00
587,Fri Jun 18 19:15:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@robinmonotti2 @RiseOfTheProles BTW🤔🤔Covid19 deaths are super inflated by a rigged PCR test! Using a survival rate of the Covid19 virus of 99.97% the death by vaccines comparison is infinitely higher -try ~1 million times more likely to die by the Covid19 shot than the “actual” virus!! 😳😳😳😳😳😳😳😳😳😳😳 https://t.co/oocr6CtzQZ,BTWCovid19 deaths super inflated rigged PCR test Using survival rate Covid19 virus death vaccines comparison infinitely higher -try ~1 million times likely die Covid19 shot actual virus,"Sentiment(polarity=0.14583333333333331, subjectivity=0.5666666666666667)",0.14583333333333331,0.5666666666666667,en,0,0,mark_himmer,54930,1264,1593,,,"GebauerKen, robinmonotti2, RiseOfTheProles",,"Minnesota, USA",2021-06-18 19:15:04+00:00
588,Fri Jun 18 19:15:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",Im pleased welcome bus Atlanta today Remember easy ways find vaccine near Search Text ZIP code Call -800-232-0233,"Sentiment(polarity=0.45833333333333337, subjectivity=0.7833333333333333)",0.45833333333333337,0.7833333333333333,en,0,0,Texasdem1,57745,1911,4999,,"WeCanDoThis, COVID19",CDCDirector,,"Texas, USA",2021-06-18 19:15:14+00:00
589,Fri Jun 18 19:15:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",.@GovWhitmer announces state will open to full capacity on June 22. More than nine million vaccines administered as new COVID cases fall to one-year low. Read more in a recent update at https://t.co/lAVrdaGV47 and find #COVID19 news in Michigan at https://t.co/niRBexCYOy. https://t.co/lkqgfScVUK,announces state open full capacity June More nine million vaccines administered new COVID cases fall one-year low Read recent update find news Michigan,"Sentiment(polarity=0.1643939393939394, subjectivity=0.4257575757575757)",0.1643939393939394,0.4257575757575757,en,0,0,jlypio35,2027,375,503,,,"migovernment, GovWhitmer",,"Detroit, MI",2021-06-18 19:15:26+00:00
590,Fri Jun 18 19:15:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",We dying Ugandans need world stand We need oxygen PPEs vaccines money pay over-stretched health workers.World need Oxygen failure kills Covid patients Mulago via,"Sentiment(polarity=-0.3166666666666667, subjectivity=0.3)",-0.3166666666666667,0.3,en,0,0,Kimwinner4,4632,127,446,,COVID19,Winnie_Byanyima,, Kenya ,2021-06-18 19:15:28+00:00
591,Fri Jun 18 19:15:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. As such, there are places where you should not work unless you are vaccinated.""

https://t.co/xiVWoCtRfP",`` People free believe hoax argue vaccines plot ... constitutional right put peoples health risk As places work unless vaccinated '',"Sentiment(polarity=0.34285714285714286, subjectivity=0.6678571428571429)",0.34285714285714286,0.6678571428571429,en,0,0,AntiQuackPhD,2306,205,695,,COVID19,NathanStall,,,2021-06-18 19:15:37+00:00
592,Fri Jun 18 19:15:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",Will aipac tell world Israel SOLD EXPIRED vaccines Palestinians could disastrous Palestinians making covid19 crisis far worse leading Palestinian deaths,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.7999999999999999)",-0.3333333333333333,0.7999999999999999,en,0,0,Linora,43807,158,212,,,"itranslate123, AIPAC",,,2021-06-18 19:15:41+00:00
593,Fri Jun 18 19:15:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",You get vaccine vaccines including flu shingles visit You longer need wait days vaccines Side effects vaccines given alone together More vaccine timing,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,adekleine,588762,1041,994,,COVID19,CDCgov,,,2021-06-18 19:15:57+00:00
594,Fri Jun 18 19:16:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",We dying Ugandans need world stand We need oxygen PPEs vaccines money pay over-stretched health workers.World need Oxygen failure kills Covid patients Mulago via,"Sentiment(polarity=-0.3166666666666667, subjectivity=0.3)",-0.3166666666666667,0.3,en,0,0,amwase,8658,435,367,,COVID19,Winnie_Byanyima,,kampala,2021-06-18 19:16:03+00:00
595,Fri Jun 18 19:16:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.",Africa midst full blown third wave The sobering trajectory surging cases rouse everyone urgent action Weve seen India elsewhere quickly rebound overwhelm health systems,"Sentiment(polarity=0.1958333333333333, subjectivity=0.2875)",0.1958333333333333,0.2875,en,0,0,Colinegreen,67836,2113,5002,,,MoetiTshidi,,,2021-06-18 19:16:28+00:00
596,Fri Jun 18 19:16:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AstraZeneca claims victory over EU in vaccine deliveries case, but will be fined for late supplies 

The EU has lost its case against the FTSE-listed pharma over the supply of Covid-19 vaccines -&gt; https://t.co/sO8DR2qwRc
 #AstraZeneca #CovidVaccine #astrazenecavaccine #Covid19 https://t.co/cQmyQcdOdq",AstraZeneca claims victory EU vaccine deliveries case fined late supplies The EU lost case FTSE-listed pharma supply Covid-19 vaccines gt,"Sentiment(polarity=-0.3, subjectivity=0.6)",-0.3,0.6,en,0,0,TomKiedrowski,67042,2015,2173,,,CityAM,,United Kingdom,2021-06-18 19:16:45+00:00
597,Fri Jun 18 19:16:46 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",How know vaccines safe CDC amp safety monitoring systems make sure every vaccine safe possible One system VAERS records adverse events patients doctors signal potential safety issue More,"Sentiment(polarity=0.3333333333333333, subjectivity=0.7314814814814815)",0.3333333333333333,0.7314814814814815,en,0,0,defibette,56,59,423,,COVID19,"CDCgov, US_FDA",,,2021-06-18 19:16:46+00:00
598,Fri Jun 18 19:16:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FREEDOM IS BUT AN ILLUSION.
PLANDEMIC PLAN CONTINUES EVEN AS THE COVID19 AND VACCINES, ARE INJURING AND MURDERING THOUSANDS
THEY PUSH THIS SATANIC AGENDA WORLDWIDE
https://t.co/Dd9cGzP2YN",FREEDOM IS BUT AN ILLUSION.PLANDEMIC PLAN CONTINUES EVEN AS THE COVID19 AND VACCINES ARE INJURING AND MURDERING THOUSANDSTHEY PUSH THIS SATANIC AGENDA WORLDWIDE,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,samza_zaza,48382,553,613,,,opalessense,,,2021-06-18 19:16:49+00:00
599,Fri Jun 18 19:16:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",You get vaccine vaccines including flu shingles visit You longer need wait days vaccines Side effects vaccines given alone together More vaccine timing,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,defibette,57,59,423,,COVID19,CDCgov,,,2021-06-18 19:16:50+00:00
600,Fri Jun 18 19:16:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #DeltaVariant positive. 6/16 patients &amp; 5/6 HCWs had received 2 doses of #COVID19 vaccine. A 2x vaccinated 80-year old also died. https://t.co/Y4GubHLMYF,Similar worries hospital Outbreak even w/ dose mRNA vaccines16 patients amp HCWS positive /16 patients amp /6 HCWs received doses vaccine A x vaccinated -year old also died,"Sentiment(polarity=0.10909090909090909, subjectivity=0.38181818181818183)",0.10909090909090909,0.38181818181818183,en,0,0,vickiw32,74921,385,967,,DeltaVariant,DrEricDing,,,2021-06-18 19:16:54+00:00
601,Fri Jun 18 19:16:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/2PAtFYkyUZ https://t.co/WcVq32s9WD",Yet another amazingly qualified courageous doctor Roger Hodkinson speaks crazy government policy responses COVID I condensed minutes The Hirewire Twitter size edits starting overview interventions vaccines,"Sentiment(polarity=3.700743415417188e-17, subjectivity=0.6333333333333334)",3.700743415417188e-17,0.6333333333333334,en,0,0,michmorgan01,2908,122,311,,,RealJoelSmalley,,United Kingdom,2021-06-18 19:16:59+00:00
602,Fri Jun 18 19:17:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",Africa `` midst full-blown third wave '' coronavirus head warnedCases risen across continent deaths also risen last week reports,"Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",0.0,0.03333333333333333,en,0,0,Wildraar,127466,1204,4940,,,"TelGlobalHealth, WHOAFRO",,UK,2021-06-18 19:17:09+00:00
603,Fri Jun 18 19:17:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Some good news for Friday. Yesterday we had our highest daily administration of vaccines at over 58,000. On course for up to 330,000 this week. Hospital #Covid19 inpatients down to 52 (24 hospitals with 2 or less), 18 in ICU. As always, let's protect this huge progress @HSELive",Some good news Friday Yesterday highest daily administration vaccines On course week Hospital inpatients 24 hospitals less ICU As always let 's protect huge progress,"Sentiment(polarity=0.23333333333333334, subjectivity=0.3916666666666667)",0.23333333333333334,0.3916666666666667,en,0,0,lorcanoc,18769,2149,2260,,,paulreiddublin,,"Dublin City, Ireland",2021-06-18 19:17:14+00:00
604,Fri Jun 18 19:17:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#OneEastToronto shares the faces of our partnership. Meet Bernadette Lettner, RN at @SRiverdaleCHC. ""I’ve ridden my motorcycle and leaned on a host of drivers to bring #COVID19 vaccines to shelters, group homes, supervised injection sites and more."" https://t.co/c1blnXin55 https://t.co/2BFt72bJ7T",shares faces partnership Meet Bernadette Lettner RN `` Ive ridden motorcycle leaned host drivers bring vaccines shelters group homes supervised injection sites '',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,jasoncarvalhoHQ,4023,1413,1017,,OneEastToronto,"ETHPnews, SRiverdaleCHC",,"In the Cloud |Toronto, Ontario",2021-06-18 19:17:24+00:00
605,Fri Jun 18 19:17:25 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",N.S. to waive ambulance fees for people who have adverse reactions to COVID vaccines - Change follows several people being told their cases weren't COVID emergencies #vaccine #covid19  https://t.co/C2f9CjbG8M,N.S waive ambulance fees people adverse reactions COVID vaccines Change follows several people told cases n't COVID emergencies,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,nocompulsoryvac,25921,7864,6147,,,VaccineChoiceCA,,Australia,2021-06-18 19:17:25+00:00
606,Fri Jun 18 19:17:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",How know vaccines safe CDC amp safety monitoring systems make sure every vaccine safe possible One system VAERS records adverse events patients doctors signal potential safety issue More,"Sentiment(polarity=0.3333333333333333, subjectivity=0.7314814814814815)",0.3333333333333333,0.7314814814814815,en,0,0,16thStMALL,93981,8034,8737,,COVID19,"CDCgov, US_FDA",,16th St MALL ~ DENVER COLORADO,2021-06-18 19:17:26+00:00
607,Fri Jun 18 19:17:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV",South Africa recorded new cases bringing total The Department Health also reported deaths bringing total,"Sentiment(polarity=0.04545454545454545, subjectivity=0.6515151515151515)",0.04545454545454545,0.6515151515151515,en,0,0,Murendi,94521,4089,1363,,coronavirus,SABCNews,,Johannesburg/Inner Capetonian,2021-06-18 19:17:41+00:00
608,Fri Jun 18 19:17:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",It is precisely because people HAVE done their research that these findings are coming to light. They’ve been censored - that doesn’t make them wrong. Too much evidence that cannot be ignored unless those pushing it wish to be held liable,It precisely people HAVE done research findings coming light Theyve censored doesnt make wrong Too much evidence ignored unless pushing wish held liable,"Sentiment(polarity=0.08, subjectivity=0.62)",0.08,0.62,en,0,0,nuala1990,1264,198,361,,,Rainbowandsteel,,United Kingdom,2021-06-18 19:17:42+00:00
609,Fri Jun 18 19:17:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD",Yet another amazingly qualified courageous doctor Roger Hodkinson speaks crazy government policy responses COVID I condensed minutes The Hirewire Twitter size edits starting overview interventions vaccines,"Sentiment(polarity=3.700743415417188e-17, subjectivity=0.6333333333333334)",3.700743415417188e-17,0.6333333333333334,en,0,0,a_inska,2,1,10,,,RealJoelSmalley,,,2021-06-18 19:17:55+00:00
610,Fri Jun 18 19:18:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",We dying Ugandans need world stand We need oxygen PPEs vaccines money pay over-stretched health workers.World need Oxygen failure kills Covid patients Mulago via,"Sentiment(polarity=-0.3166666666666667, subjectivity=0.3)",-0.3166666666666667,0.3,en,0,0,MarkissiosK,132079,8512,5746,,COVID19,Winnie_Byanyima,,,2021-06-18 19:18:12+00:00
611,Fri Jun 18 19:18:23 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people won’t get vaccinated out of fear.

That will lead to more deaths.

America’s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ",Please research first read see something vaccines sounds unusual.Spreading disinfo means people wont get vaccinated fear.That lead deaths.Americas Frontline Doctors trusted,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,0,0,bluwndzdancing,118987,763,1879,,covid19,QuizzicalGirl,,,2021-06-18 19:18:23+00:00
